ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA
YDR536W	2.75511226639507	NA	-2.4	NA	NA	NA	NA
YDR538W	2.38381536598043	0	-2.6	-13.1	64	0.40625	35
YDR539W	2.70156798505593	NA	0	NA	NA	NA	6.2
YDR540C	2.25285303097989	NA	0	NA	NA	NA	NA
YDR541C	2.53655844257153	NA	-0.9	NA	NA	NA	NA
YEL001C	2.35218251811136	NA	-3.8	NA	NA	NA	NA
YEL002C	2.63346845557959	0	-1.7	-14.2	51	0.411764705882353	24.2
YEL003W	2.04532297878666	NA	-0.5	NA	NA	NA	0.9
YEL004W	2.53402610605613	0	-4.7	-11.9	25	0.36	25.9
YEL005C	2.45024910831936	NA	-6.6	NA	NA	NA	NA
YEL006W	2.52504480703685	NA	-1.7	NA	NA	NA	34.5
YEL009C	2.44870631990508	NA	0	NA	NA	NA	33.6
YEL011W	2.84757265914211	0	0	-3.2	32	0.40625	25
YEL012W	2.3384564936046	0	-0.1	-15.9	146	0.363013698630137	32.5
YEL013W	2.76192783842053	NA	0	NA	NA	NA	NA
YEL015W	2.74115159885178	1	-0.7	-9.9	42	0.380952380952381	34.7
YEL016C	2.69284691927723	NA	-4.6	NA	NA	NA	NA
YEL017C-A	1.63346845557959	0	0	-6.4	31	0.419354838709677	34.9
YEL017W	2.52762990087134	0	0	-4.4	31	0.419354838709677	36.7
YEL018W	2.4456042032736	NA	0	NA	NA	NA	34.7
YEL019C	2.42651126136458	NA	0	NA	NA	NA	30.8
YEL020C	2.7481880270062	NA	0	NA	NA	NA	NA
YEL020W-A	1.93951925261862	NA	0	NA	NA	NA	NA
YEL022W	3.16405529189345	NA	-1.8	NA	NA	NA	23.1
YEL023C	2.83378437465648	NA	0	NA	NA	NA	NA
YEL024W	2.33243845991561	0	-1.5	-4.3	62	0.403225806451613	30.7
YEL025C	3.07481644064517	0	-3	-13.2	18	0.277777777777778	25
YEL026W	2.10037054511756	0	0	-8.3	91	0.362637362637363	27.9
YEL027W	2.20411998265593	NA	0	NA	NA	NA	25.8
YEL029C	2.49415459401844	NA	-0.9	NA	NA	NA	29.4
YEL030W	2.80888586735981	NA	-0.4	NA	NA	NA	33.3
YEL031W	3.08457627793433	0	-2.8	-9.9	32	0.40625	26.7
YEL032W	2.987219229908	0	0	-6.3	52	0.423076923076923	25.9
YEL034W	2.19589965240923	NA	0	NA	NA	NA	2.2
YEL035C	2.22010808804005	NA	-4.7	NA	NA	NA	NA
YEL036C	2.69897000433602	1	-4.2	-11.2	146	0.363013698630137	27.4
YEL037C	2.59988307207369	0	0	-7.7	160	0.375	23.1
YEL038W	2.35602585719312	2	-2.4	-12.2	48	0.395833333333333	23.6
YEL040W	2.66931688056611	0	-0.2	-10.6	17	0.294117647058824	22.7
YEL041W	2.69460519893357	NA	-0.7	NA	NA	NA	31.8
YEL042W	2.71432975974523	0	0	-9.2	85	0.376470588235294	27.5
YEL043W	2.9804578922761	1	-2.1	-13	14	0.357142857142857	25.8
YEL044W	2.22010808804005	0	-1.6	-8.9	30	0.4	41.1
YEL046C	2.58771096501891	0	-0.5	-5.6	103	0.339805825242718	35
YEL047C	2.67209785793572	0	0	-11.4	15	0.333333333333333	35.1
YEL048C	2.18184358794477	0	0	-10.6	22	0.363636363636364	36
YEL050C	2.59439255037543	NA	0	NA	NA	NA	28.3
YEL051W	2.40823996531185	0	-0.6	-9.4	51	0.411764705882353	20.3
YEL052W	2.70671778233676	0	-2	-6.6	64	0.40625	32.1
YEL053C	2.86510397464113	0	-0.7	-13.8	47	0.382978723404255	27
YEL055C	3.00945089579869	NA	-1.5	NA	NA	NA	26.9
YEL056W	2.60314437262018	0	0	-8.6	52	0.423076923076923	28.9
YEL057C	2.36735592102602	NA	0	NA	NA	NA	NA
YEL058W	2.74585519517373	0	-3.2	-12.7	39	0.41025641025641	23.4
YEL059C-A	1.86923171973098	0	-0.4	-9.3	30	0.4	26.4
YEL060C	2.80277372529198	0	0	-10.77	56	0.392857142857143	29.1
YEL061C	3	NA	-1.3	NA	NA	NA	10.9
YEL062W	2.78887511577542	0	-5.5	-10.1	14	0.357142857142857	38.6
YEL063C	2.77085201164214	0	0	-12.2	232	0.370689655172414	24.3
YEL064C	2.68124123737559	NA	-1.7	NA	NA	NA	29.6
YEL065W	2.7979596437372	0	0	-10.3	21	0.333333333333333	26.1
YEL066W	2.25285303097989	NA	-2.2	NA	NA	NA	NA
YEL067C	2.29003461136252	NA	-2.3	NA	NA	NA	NA
YEL071W	2.6954816764902	0	-1.2	-8	14	0.357142857142857	20.3
YEL072W	2.36361197989214	NA	-0.9	NA	NA	NA	NA
YEL073C	2.02938377768521	NA	0	NA	NA	NA	NA
YER001W	2.8819549713396	NA	0	NA	NA	NA	25.2
YER002W	2.36361197989214	NA	-0.4	NA	NA	NA	NA
YER003C	2.63245729218472	0	0	-1.8	45	0.377777777777778	25.1
YER004W	2.36361197989214	0	-0.4	-13.8	9	0.555555555555556	34.2
YER005W	2.79934054945358	NA	-2	NA	NA	NA	NA
YER006W	2.7160033436348	0	-1.3	-4.7	28	0.392857142857143	24.1
YER007C-A	2.25767857486918	0	0	-7.6	33	0.393939393939394	25
YER007W	2.71432975974523	0	0	-7	22	0.363636363636364	42.5
YER008C	3.12580645813953	0	0	-10.6	67	0.388059701492537	23.7
YER009W	2.09691001300806	0	-0.6	-6.2	35	0.4	25.4
YER010C	2.36921585741014	0	0	-7	22	0.363636363636364	28.7
YER012W	2.29666519026153	0	0	-4.8	63	0.412698412698413	27.1
YER013W	3.05880548667591	NA	0	NA	NA	NA	NA
YER014W	2.73158876518674	0	-0.2	-4.2	55	0.4	27
YER015W	2.87157293554588	NA	-4	NA	NA	NA	NA
YER016W	2.53655844257153	0	-1.9	-16	21	0.333333333333333	37.7
YER017C	2.88138465677057	NA	-2.4	NA	NA	NA	NA
YER018C	2.34439227368511	NA	0	NA	NA	NA	NA
YER019C-A	1.94448267215017	0	-3.8	-8.7	54	0.407407407407407	23.4
YER019W	2.67851837904011	NA	-1.8	NA	NA	NA	NA
YER020W	2.65224634100332	NA	-0.5	NA	NA	NA	NA
YER021W	2.71850168886727	0	0	-11.5	12	0.416666666666667	22.1
YER022W	2.83695673705955	0	-1.6	-3.4	31	0.419354838709677	34.9
YER023W	2.45636603312904	0	0	-2.6	37	0.405405405405405	27
YER024W	2.96520170102591	NA	0	NA	NA	NA	43.4
YER025W	2.72181061521255	0	-2.3	-3.4	27	0.37037037037037	24.3
YER026C	2.44090908206522	0	0	-4.6	13	0.384615384615385	30.2
YER027C	2.62013605497376	0	0	-7.5	73	0.383561643835616	30.9
YER028C	2.59549622182557	NA	0	NA	NA	NA	1.3
YER029C	2.29225607135648	0	0	-8	67	0.388059701492537	26
YER030W	2.1846914308176	0	0	-3.8	2	1	22.5
YER031C	2.34830486304816	0	-3.7	-8.7	35	0.4	27.7
YER032W	2.94250410616808	NA	-2.9	NA	NA	NA	27.7
YER033C	3.03181227133037	NA	-0.4	NA	NA	NA	NA
YER034W	2.26717172840301	NA	0	NA	NA	NA	5.7
YER035W	2.16136800223497	NA	0	NA	NA	NA	52.2
YER036C	2.78532983501077	0	0	-6.2	27	0.37037037037037	25.5
YER037W	2.50650503240487	NA	-1.3	NA	NA	NA	NA
YER038C	2.66651798055488	0	-4.6	-11.9	11	0.454545454545455	34.1
YER039C	2.39619934709574	NA	-0.4	NA	NA	NA	NA
YER039C-A	1.85733249643127	NA	-0.1	NA	NA	NA	NA
YER040W	2.86332286012046	NA	-2.3	NA	NA	NA	24.8
YER041W	2.88024177589548	NA	-2.1	NA	NA	NA	35.7
YER042W	2.26481782300954	0	-0.4	-7.2	21	0.333333333333333	26.4
YER043C	2.65224634100332	0	0	-5.2	25	0.36	19.9
YER044C	2.17026171539496	0	-1.6	-3.2	40	0.4	26.2
YER044C-A	2.61066016308988	NA	-0.8	NA	NA	NA	NA
YER045C	2.68930885912362	0	-3.4	-7.7	152	0.361842105263158	36
YER046W	2.15533603746506	NA	0	NA	NA	NA	32.2
YER047C	2.95279244304409	NA	-2.3	NA	NA	NA	NA
YER048C	2.59217675739587	0	-1.4	-5.5	68	0.382352941176471	28.7
YER048W-A	1.9731278535997	0	-1.7	-7.5	37	0.405405405405405	31.7
YER049W	2.80888586735981	0	-0.8	-3.4	19	0.263157894736842	23.7
YER050C	2.13987908640124	NA	-3.9	NA	NA	NA	25
YER051W	2.69196510276736	NA	-1.4	NA	NA	NA	NA
YER052C	2.72181061521255	NA	0	NA	NA	NA	24.5
YER053C	2.47712125471966	0	-1.3	-6.9	91	0.362637362637363	33.1
YER053C-A	1.56820172406699	NA	-0.6	NA	NA	NA	38
YER054C	2.73878055848437	NA	0	NA	NA	NA	NA
YER055C	2.47275644931721	0	-2	-8	10	0.5	27
YER056C	2.72672720902657	0	-0.7	-0.5	88	0.375	27.1
YER057C	2.11058971029925	0	0	-3.8	81	0.37037037037037	28
YER058W	2.02938377768521	NA	-4.6	NA	NA	NA	24
YER059W	2.6232492903979	NA	-1.8	NA	NA	NA	29.7
YER060W	2.72263392253381	0	-0.5	-11.8	140	0.35	30.6
YER061C	2.64542226934909	0	-0.3	-6	32	0.40625	34.2
YER062C	2.39794000867204	NA	0	NA	NA	NA	5.6
YER063W	2.3384564936046	0	-2.9	-6.9	62	0.403225806451613	23.4
YER064C	2.70329137811866	0	-0.7	-5.1	91	0.362637362637363	32.4
YER065C	2.74585519517373	1	0	-9.9	265	0.369811320754717	41.8
YER067W	2.20682587603185	NA	-3.2	NA	NA	NA	31.3
YER068W	2.76863810124761	0	0	-5.8	84	0.369047619047619	21.7
YER069W	2.93601079571521	0	-2.4	-7.2	53	0.415094339622642	37.6
YER070W	2.9484129657786	0	-3.2	-4.2	54	0.407407407407407	28.3
YER071C	2.10037054511756	NA	-1.9	NA	NA	NA	17.6
YER072W	2.11058971029925	NA	0	NA	NA	NA	24.6
YER073W	2.7160033436348	0	0	-5.5	81	0.37037037037037	31.2
YER074W-A	1.92941892571429	NA	-0.9	NA	NA	NA	0.6
YER075C	2.96754797621886	NA	0	NA	NA	NA	25.1
YER076C	2.48000694295715	NA	-0.9	NA	NA	NA	NA
YER077C	2.83758843823551	NA	-1	NA	NA	NA	NA
YER078C	2.70842090013471	NA	-6	NA	NA	NA	NA
YER080W	2.79726754083072	NA	-0.6	NA	NA	NA	25.6
YER081W	2.67117284271508	NA	0	NA	NA	NA	31.7
YER082C	2.74350976472843	0	-2.4	-6.8	41	0.390243902439024	24.5
YER083C	2.45484486000851	0	-1.8	-10.3	19	0.263157894736842	31.6
YER085C	2.2380461031288	NA	-0.7	NA	NA	NA	NA
YER086W	2.76042248342321	NA	-1.1	NA	NA	NA	1.6
YER087C-B	1.91381385238372	NA	0	NA	NA	NA	26.1
YER087W	2.76042248342321	0	-4.6	-8.3	39	0.41025641025641	32.9
YER088C	2.82607480270083	NA	0	NA	NA	NA	4.8
YER089C	2.66651798055488	NA	0	NA	NA	NA	4.6
YER090W	2.70500795933334	0	-1	-7.4	68	0.382352941176471	30.5
YER091C	2.88479536394898	0	0	-4.2	71	0.394366197183099	26
YER092W	2.09691001300806	NA	-0.9	NA	NA	NA	NA
YER093C	3.15533603746506	NA	0	NA	NA	NA	NA
YER093C-A	2.13672056715641	0	0	-6.4	14	0.357142857142857	40.7
YER094C	2.31175386105575	0	0	-12.3	102	0.343137254901961	32.1
YER095W	2.60205999132796	NA	-0.7	NA	NA	NA	34.5
YER096W	2.70926996097583	NA	-0.2	NA	NA	NA	NA
YER098W	2.87737134586977	NA	-3.3	NA	NA	NA	32.1
YER099C	2.50242711998443	NA	-2.6	NA	NA	NA	27.3
YER100W	2.39794000867204	0	-0.2	-2.8	79	0.367088607594937	36
YER101C	2.63346845557959	NA	0	NA	NA	NA	NA
YER103W	2.80753502806885	NA	0	NA	NA	NA	NA
YER104W	2.31806333496276	0	-2.4	-8.9	19	0.263157894736842	21.7
YER105C	3.14332712999205	0	0	-15.6	22	0.363636363636364	27.6
YER106W	2.48000694295715	NA	-3.8	NA	NA	NA	NA
YER107C	2.56229286445647	0	0	-8.7	177	0.389830508474576	30.7
YER110C	3.04649516433471	0	0	-9.4	113	0.345132743362832	27.1
YER111C	3.0386201619497	NA	-1.3	NA	NA	NA	18.9
YER112W	2.2718416065365	0	-1.5	-2.1	42	0.380952380952381	36.9
YER113C	2.8488047010518	0	-2.1	-7.7	52	0.423076923076923	24
YER114C	3.01703333929878	NA	0	NA	NA	NA	NA
YER115C	2.28103336724773	NA	-1.4	NA	NA	NA	NA
YER116C	2.43775056282039	NA	-0.9	NA	NA	NA	NA
YER118C	2.56466606425209	NA	-0.6	NA	NA	NA	1
YER119C	2.65127801399814	0	-0.3	-11	27	0.37037037037037	30.4
YER120W	2.38738982633873	0	-1.3	-6.9	27	0.37037037037037	26.7
YER121W	2.05690485133647	NA	-0.2	NA	NA	NA	NA
YER122C	2.69284691927723	NA	0	NA	NA	NA	37.8
YER123W	2.71933128698373	NA	0	NA	NA	NA	23.9
YER124C	2.75815462196739	0	-3	-8.7	41	0.390243902439024	39.2
YER125W	2.90794852161227	0	0	-8.8	505	0.415841584158416	19.6
YER126C	2.41664050733828	0	-3.3	-5.3	28	0.392857142857143	34.6
YER127W	2.55266821611219	0	0	-4.1	22	0.363636363636364	30.8
YER128W	2.30749603791321	NA	0	NA	NA	NA	NA
YER129W	3.05766610390983	NA	-0.3	NA	NA	NA	NA
YER130C	2.64640372622307	0	-0.3	-4.5	68	0.382352941176471	30.3
YER131W	2.07554696139253	8	-0.4	-2	383	0.409921671018277	22.5
YER132C	3.24378191609379	NA	-3.6	NA	NA	NA	NA
YER133W	2.49415459401844	0	0	-4	70	0.385714285714286	24.5
YER134C	2.25042000230889	0	0	-10.6	13	0.384615384615385	27.8
YER136W	2.65417654187796	NA	-2.6	NA	NA	NA	29.8
YER137C	2.17026171539496	0	-1.6	-5.5	21	0.333333333333333	24
YER139C	2.3541084391474	NA	0	NA	NA	NA	NA
YER140W	2.74507479158206	NA	-0.5	NA	NA	NA	25.8
YER142C	2.47129171105894	NA	-3.6	NA	NA	NA	21
YER143W	2.63144376901317	NA	0	NA	NA	NA	31.5
YER144C	2.90579588036787	0	-1.8	-20.7	10	0.5	26.5
YER145C	2.60638136511061	0	-2.2	-12.9	22	0.363636363636364	30
YER146W	1.96848294855394	NA	0	NA	NA	NA	1.2
YER147C	2.79518458968242	NA	-2.3	NA	NA	NA	28.4
YER148W	2.38021124171161	NA	0	NA	NA	NA	2.5
YER149C	2.6232492903979	0	-2.1	-10.8	52	0.423076923076923	28.4
YER150W	2.17026171539496	NA	-0.3	NA	NA	NA	38.6
YER151C	2.95999483832842	0	0	-5.4	75	0.373333333333333	19.8
YER152C	2.64640372622307	NA	-3.6	NA	NA	NA	NA
YER153C	2.40483371661994	NA	-1.9	NA	NA	NA	NA
YER154W	2.60422605308447	0	-2.8	-10.3	5	0.6	29.5
YER155C	3.33585891131982	0	0	-7.9	63	0.412698412698413	30.7
YER156C	2.52891670027765	0	-0.4	-4.7	17	0.294117647058824	33.2
YER157W	2.90363251608424	0	-1	-10.5	17	0.294117647058824	23.3
YER158C	2.75815462196739	NA	0	NA	NA	NA	NA
YER159C	2.15228834438306	NA	0	NA	NA	NA	NA
YER161C	2.52244423350632	1	0	-13	48	0.395833333333333	31.2
YER162C	2.87737134586977	NA	0	NA	NA	NA	31.8
YER163C	2.3654879848909	1	-6.8	-12.9	9	0.555555555555556	30
YER164W	3.16672605558005	NA	0	NA	NA	NA	NA
YER165W	2.76117581315573	0	0	-7.4	143	0.356643356643357	23.4
YER166W	3.19617618503997	NA	-1.8	NA	NA	NA	NA
YER167W	2.92992956008459	NA	-0.4	NA	NA	NA	9.6
YER168C	2.73719264270474	NA	-2.1	NA	NA	NA	NA
YER169W	2.90091306773767	NA	-1.9	NA	NA	NA	31.8
YER170W	2.35218251811136	0	0	-4	24	0.333333333333333	34.3
YER171W	2.89097959698969	NA	-0.3	NA	NA	NA	28.8
YER172C	3.33505651943909	NA	0	NA	NA	NA	4.5
YER173W	2.81888541459401	0	-1.1	-8.4	1	1	37
YER174C	2.38738982633873	NA	0	NA	NA	NA	NA
YER175C	2.47567118832443	NA	0	NA	NA	NA	NA
YER175W-A	1.73239375982297	NA	-1.3	NA	NA	NA	NA
YER176W	3.04960561259497	NA	-0.5	NA	NA	NA	NA
YER177W	2.42651126136458	0	0	-2	40	0.4	20.5
YER178W	2.6232492903979	0	-1.3	-8.4	26	0.384615384615385	25
YER179W	2.52374646681156	NA	-1.3	NA	NA	NA	NA
YER180C	2.42651126136458	NA	0	NA	NA	NA	35.6
YER180C-A	1.92941892571429	0	0	-13.4	19	0.263157894736842	21.8
YER182W	2.38738982633873	0	-0.6	-5	36	0.416666666666667	26.9
YER183C	2.32428245529769	0	-3	-7.4	2	1	34.1
YER184C	2.8998205024271	NA	-3.9	NA	NA	NA	NA
YER185W	2.4814426285023	NA	0	NA	NA	NA	NA
YER186C	2.48572142648158	NA	-0.9	NA	NA	NA	NA
YER187W	2.14921911265538	NA	-3.5	NA	NA	NA	NA
YFL001W	2.64542226934909	1	0	-10.4	39	0.41025641025641	31.6
YFL002C	2.78247262416629	NA	-1.1	NA	NA	NA	22.6
YFL003C	2.9434945159061	NA	-0.9	NA	NA	NA	NA
YFL004W	2.91803033678488	NA	0	NA	NA	NA	NA
YFL005W	2.33243845991561	NA	0	NA	NA	NA	1
YFL007W	3.33102217104183	0	0	-8.2	124	0.354838709677419	30.1
YFL008W	3.08813608870055	0	0	-7.1	55	0.4	22
YFL010C	2.32428245529769	NA	0	NA	NA	NA	NA
YFL011W	2.73719264270474	NA	0	NA	NA	NA	NA
YFL012W	2.17026171539496	NA	0	NA	NA	NA	NA
YFL013C	2.84010609445676	NA	-1.3	NA	NA	NA	41.4
YFL014W	2.03742649794062	NA	0	NA	NA	NA	NA
YFL016C	2.70842090013471	0	0	-4.2	82	0.365853658536585	30.3
YFL017C	2.20139712432045	NA	0	NA	NA	NA	1.5
YFL017W-A	1.88649072517248	0	-0.5	-8.6	44	0.363636363636364	30.8
YFL018C	2.69810054562339	NA	-1.7	NA	NA	NA	24.7
YFL021W	2.70757017609794	NA	-4.1	NA	NA	NA	10.3
YFL022C	2.70156798505593	0	0	-9.5	10	0.5	27.3
YFL023W	2.90091306773767	0	-2.6	-12.5	15	0.333333333333333	28.9
YFL024C	2.92012332629072	NA	0	NA	NA	NA	NA
YFL025C	3.01241537476243	NA	0	NA	NA	NA	25.6
YFL026W	2.63447727016073	NA	0	NA	NA	NA	1.5
YFL027C	2.69635638873333	1	0	-3.3	36	0.416666666666667	31.5
YFL028C	2.46089784275655	0	-1.3	-11.9	23	0.347826086956522	29.5
YFL029C	2.56584781867352	NA	-5.4	NA	NA	NA	NA
YFL030W	2.5854607295085	0	0	-10.2	5	0.6	37.4
YFL031W	2.37657695705651	0	0	-2.97	67	0.388059701492537	30.3
YFL034C-A	2.08635983067475	0	0	-1.7	46	0.391304347826087	34.9
YFL034C-B	2.45788189673399	NA	-0.5	NA	NA	NA	23
YFL034W	3.03059972196595	0	0	-6.6	190	0.389473684210526	25.5
YFL036W	3.13065534902203	NA	0	NA	NA	NA	NA
YFL037W	2.65991620006985	0	0	-5.6	66	0.393939393939394	25.6
YFL038C	2.31386722036915	0	0	-7.6	68	0.382352941176471	27.9
YFL039C	2.57403126772772	NA	0	NA	NA	NA	5
YFL040W	2.73239375982297	NA	0	NA	NA	NA	NA
YFL041W	2.79379038469082	0	0	-14.8	23	0.347826086956522	34.1
YFL041W-A	1.79934054945358	NA	-1.7	NA	NA	NA	NA
YFL042C	2.82865989653532	0	-2.6	-9.6	25	0.36	33.1
YFL044C	2.47856649559384	NA	-0.5	NA	NA	NA	26.2
YFL045C	2.40483371661994	NA	0	NA	NA	NA	NA
YFL046W	2.31597034545692	0	0	-12.4	19	0.263157894736842	28
YFL047W	2.85369821177617	0	-1.8	-15.6	9	0.555555555555556	27.9
YFL048C	2.64836001098093	NA	0	NA	NA	NA	25.7
YFL049W	2.79448804665917	0	-4	-6.6	45	0.377777777777778	33
YFL050C	2.93348728784871	NA	-2.8	NA	NA	NA	NA
YFL052W	2.66745295288995	NA	-8	NA	NA	NA	NA
YFL053W	2.77158748088126	NA	0	NA	NA	NA	NA
YFL054C	2.81023251799508	NA	-1.2	NA	NA	NA	NA
YFL055W	2.74663419893758	NA	-1.1	NA	NA	NA	NA
YFR001W	2.3096301674259	0	-0.8	-7.4	39	0.41025641025641	25.5
YFR002W	2.9237619608287	NA	-2.1	NA	NA	NA	28.2
YFR003C	2.19033169817029	NA	-0.3	NA	NA	NA	NA
YFR004W	2.48572142648158	0	0	-1.6	31	0.419354838709677	24.3
YFR005C	2.65127801399814	NA	-5.8	NA	NA	NA	27.9
YFR006W	2.72835378202123	NA	-3.7	NA	NA	NA	33
YFR007W	2.54777470538782	0	-0.7	-10.4	21	0.333333333333333	34.1
YFR008W	2.34439227368511	NA	-1.4	NA	NA	NA	NA
YFR009W	2.87621784059164	NA	-3.4	NA	NA	NA	0.5
YFR010W	2.69810054562339	NA	-0.7	NA	NA	NA	28.6
YFR011C	2.23044892137827	0	-2.3	-4.9	45	0.377777777777778	31.8
YFR012W	2.30535136944662	NA	0	NA	NA	NA	NA
YFR013W	2.89597473235906	NA	-2.1	NA	NA	NA	NA
YFR014C	2.64933485871214	NA	-0.1	NA	NA	NA	8.6
YFR015C	2.85003325768977	0	-2.4	-4.3	90	0.366666666666667	27.8
YFR017C	2.29003461136252	NA	0	NA	NA	NA	35.5
YFR018C	2.55990662503611	0	-3.2	-9.8	39	0.41025641025641	29.7
YFR021W	2.69897000433602	0	0	-5.8	94	0.361702127659574	33.2
YFR022W	2.86510397464113	NA	0	NA	NA	NA	NA
YFR023W	2.78604121024255	NA	-1.7	NA	NA	NA	NA
YFR024C-A	2.66181268553726	0	-1.2	-5.2	26	0.384615384615385	25.8
YFR025C	2.52504480703685	0	-0.2	-8.9	25	0.36	30
YFR026C	2.22788670461367	NA	0	NA	NA	NA	NA
YFR027W	2.44870631990508	2	-3.1	-8.7	76	0.381578947368421	21.7
YFR028C	2.74115159885178	0	0	-5	59	0.406779661016949	19.6
YFR029W	2.83122969386706	NA	0	NA	NA	NA	22.4
YFR030W	3.01494034979294	NA	-2.8	NA	NA	NA	11.4
YFR031C	3.06818586174616	NA	-0.6	NA	NA	NA	22.2
YFR032C	2.46089784275655	NA	0	NA	NA	NA	NA
YFR032C-A	1.77085201164214	0	-0.8	-6.4	27	0.37037037037037	22
YFR033C	2.16731733474818	NA	0	NA	NA	NA	5.9
YFR034C	2.49415459401844	0	0	-12.8	12	0.416666666666667	0.2
YFR035C	2.05690485133647	NA	-0.1	NA	NA	NA	NA
YFR036W	2.09342168516224	0	0	-6.9	23	0.347826086956522	31.6
YFR037C	2.74585519517373	0	0	-11.7	7	0.714285714285714	30.6
YFR038W	2.93094903116752	NA	0	NA	NA	NA	NA
YFR039C	2.70757017609794	1	-3.9	-12.4	130	0.346153846153846	22.4
YFR040W	3.00086772153123	NA	0	NA	NA	NA	24.2
YFR041C	2.46982201597816	0	-0.2	-10.8	24	0.333333333333333	23.4
YFR042W	2.30102999566398	0	0	-8.1	49	0.408163265306122	36.7
YFR043C	2.3747483460101	NA	0	NA	NA	NA	NA
YFR044C	2.68214507637383	0	-2.7	-7.1	19	0.263157894736842	22.2
YFR045W	2.48995847942483	0	-3.9	-8.7	17	0.294117647058824	44.3
YFR046C	2.55750720190566	0	0	-4.9	2	1	32.3
YFR047C	2.46982201597816	0	0	-3.1	35	0.4	25.6
YFR048W	2.8208579894397	NA	-2.5	NA	NA	NA	29.4
YFR049W	2.0899051114394	NA	0	NA	NA	NA	37.3
YFR050C	2.42488163663107	0	0	-4	54	0.407407407407407	22.7
YFR051C	2.73719264270474	0	0	-11.5	18	0.277777777777778	26.8
YFR052W	2.43775056282039	NA	0	NA	NA	NA	24.3
YFR053C	2.68574173860226	NA	-0.4	NA	NA	NA	12.4
YFR055W	2.53147891704225	NA	0	NA	NA	NA	36
YFR057W	2.17897694729317	NA	-0.9	NA	NA	NA	NA
YGL001C	2.54282542695918	0	-2.2	-6.5	55	0.4	25.8
YGL002W	2.33445375115093	0	-3.3	-8.5	26	0.384615384615385	22.1
YGL003C	2.75281643118827	1	0	-6	104	0.336538461538462	30.3
YGL004C	2.62013605497376	0	0	-7	16	0.3125	32.3
YGL005C	2.4456042032736	0	-0.5	-3.9	30	0.4	32.9
YGL006W	3.06929801211553	NA	-0.7	NA	NA	NA	NA
YGL006W-A	1.55630250076729	6	-6.1	-12.1	727	0.423658872077029	3.9
YGL007C-A	1.44715803134222	NA	-5.4	NA	NA	NA	31.6
YGL008C	2.96284268120124	NA	-0.1	NA	NA	NA	2.7
YGL009C	2.89153745767256	NA	0	NA	NA	NA	3.4
YGL010W	2.2405492482826	NA	-1.4	NA	NA	NA	NA
YGL011C	2.40140054078154	0	0	-12.1	26	0.384615384615385	31.4
YGL012W	2.67486114073781	0	-1.1	-12.8	38	0.394736842105263	28
YGL013C	3.02857125269254	0	-3.4	-9.5	131	0.351145038167939	34
YGL014W	2.9484129657786	NA	-2.5	NA	NA	NA	37.1
YGL015C	2.11394335230684	NA	0	NA	NA	NA	NA
YGL016W	3.03382569395331	NA	-1.2	NA	NA	NA	23.2
YGL017W	2.70156798505593	NA	-2.4	NA	NA	NA	31.1
YGL018C	2.26481782300954	1	-2.3	-8.5	36	0.416666666666667	41.4
YGL019W	2.44404479591808	0	-0.8	-7.4	77	0.376623376623377	25.5
YGL020C	2.37106786227174	0	-1.7	-9.8	51	0.411764705882353	24.2
YGL021W	2.88081359228079	NA	-2.2	NA	NA	NA	19.1
YGL022W	2.8561244442423	0	0	-4.4	66	0.393939393939394	26.1
YGL023C	2.80277372529198	0	-8.8	-25.9	39	0.41025641025641	26.2
YGL025C	2.59879050676312	0	-0.9	-8.6	39	0.41025641025641	38.2
YGL026C	2.8494194137969	0	-1	-6.8	19	0.263157894736842	27.2
YGL027C	2.92064500140679	0	-5	-8.5	32	0.40625	23.6
YGL028C	2.73399928653839	0	0	-3.3	168	0.386904761904762	29
YGL029W	2.07918124604762	0	0	-7.6	43	0.372093023255814	31.4
YGL030W	2.02118929906994	0	0	-5.97	59	0.406779661016949	26.9
YGL032C	1.93951925261862	NA	0	NA	NA	NA	NA
YGL033W	2.3384564936046	NA	0	NA	NA	NA	NA
YGL035C	2.70243053644553	NA	-2.9	NA	NA	NA	NA
YGL036W	2.95856388322197	0	0	-7.3	42	0.380952380952381	25.6
YGL037C	2.33445375115093	NA	0	NA	NA	NA	0.1
YGL038C	2.68124123737559	NA	0	NA	NA	NA	32.4
YGL039W	2.54157924394658	NA	-2.8	NA	NA	NA	31.4
YGL040C	2.53402610605613	NA	0	NA	NA	NA	32.2
YGL041C-B	1.77815125038364	NA	-2.5	NA	NA	NA	NA
YGL041W-A	2.18752072083646	NA	-1.3	NA	NA	NA	NA
YGL043W	2.48995847942483	0	-1	-8.6	23	0.347826086956522	30.6
YGL044C	2.47129171105894	NA	0	NA	NA	NA	NA
YGL045W	2.73399928653839	NA	-1.1	NA	NA	NA	NA
YGL047W	2.30535136944662	0	-1.3	-4.7	88	0.375	27.8
YGL048C	2.60745502321467	0	-2.8	-8.3	29	0.379310344827586	30.2
YGL049C	2.96094619573383	NA	-1.7	NA	NA	NA	21.5
YGL050W	2.43616264704076	0	0	-9	24	0.333333333333333	35.8
YGL054C	2.13987908640124	NA	0	NA	NA	NA	NA
YGL055W	2.70757017609794	NA	0	NA	NA	NA	11.6
YGL056C	2.72181061521255	0	-0.4	-9.7	99	0.353535353535354	41.4
